"","data","estacao","umidade","pressao","temperatura","vento","solar","MP10","area"
"697","2020-9","SC",78.8683706070288,1016.09807754443,25.3910063897764,0.903957996768982,79.8739508196721,NA,19.219829613052
"698","2021-1","SC",71.2828301886792,1011.13781786942,28.4883361921098,0.873762886597938,66.0289862542955,33.254295532646,19.2267762572869
"699","2021-10","SC",78.072424677188,1015.35802008608,23.3697417503587,0.940043041606887,65.4210760401722,23.9395683453237,19.2424062068155
"700","2021-11","SC",71.0899226006192,1012.24407120743,24.314133126935,0.876269349845201,75.2032817337461,22.6053042121685,19.2441428678742
"701","2021-12","SC",75.6104849498328,1010.94105351171,25.9045484949833,0.97190635451505,77.2210535117057,22.5643224699828,19.2458795289329
"702","2021-2","SC",79.8169029850746,1010.9676119403,26.9163992537313,0.876977611940299,74.2208768656716,30.725,19.2285129183457
"703","2021-3","SC",75.6690297339593,1011.67427230047,27.8440375586854,0.928951486697966,75.4083098591549,29.7582417582418,19.2302495794044
"704","2021-4","SC",77.1930642750374,1015.28147982063,24.6663976083707,0.889775784753363,92.6437369207773,22.1046153846154,19.2319862404631
"705","2021-5","SC",77.6288950276243,1016.56200276243,23.6017403314917,0.755573997233748,89.4502762430939,34.6809986130374,19.2337229015218
"706","2021-6","SC",77.2423916083916,1018.26029370629,22.5484475524476,0.703496503496504,81.6458321678322,31.7707454289733,19.2354595625806
"707","2021-7","SC",70.904178187404,1020.49182795699,21.4626267281106,0.807880184331797,92.0215975422427,36.0785824345146,19.2371962236393
"708","2021-8","SC",72.4942065868264,1019.26002998501,23.2441167664671,0.82472263868066,94.278335832084,32.9805097451274,19.238932884698
"709","2021-9","SC",69.6943185298622,1016.10658499234,24.6337059724349,0.960444104134763,87.247549770291,37.766975308642,19.2406695457567
"710","2022-1","SC",98.86,1008.81,24.5633333333333,0.426666666666667,0.0566666666666667,19.6666666666667,19.2476161899916
"711","2011-1","SP",77.619424184261,1006.24253358925,27.3500575815739,1.11011520737327,72.4737236084453,30.3365317919075,87.4015178288125
"712","2011-10","SP",80.9962254901961,1011.47210784314,22.7172222222222,0.669313501144165,73.5311111111111,33.828,87.401227180742
"713","2011-11","SP",80.6141059602649,1011.70425496689,22.5260430463576,0.657874186550976,84.1916887417218,29.2641225165563,87.401194886512
"714","2011-12","SP",82.1910634920635,1010.55426984127,24.4902698412698,0.733881118881119,76.9674603174603,30.4101913875598,87.4011625922819
"715","2011-2","SP",71.6690772532189,1008.38899141631,28.2805579399142,0.789484978540772,52.8755150214592,40.7341845493562,87.4014855345824
"716","2011-3","SP",86.3584825493171,1009.90271623672,24.7596054628225,0.693459787556904,88.2791957511381,27.3646646341463,87.4014532403524
"717","2011-4","SP",83.1568031496063,1011.85867716535,25.0912755905512,0.702393700787402,74.0575433070866,33.26216,87.4014209461223
"718","2011-5","SP",84.77096069869,1014.77743813683,21.0957933042213,0.667307132459971,65.1898689956332,32.1042642642643,87.4013886518923
"719","2011-6","SP",81.1730279503106,1015.31135093168,20.2720031055901,0.725714285714286,77.3134782608696,41.5451713395639,87.4013563576622
"720","2011-7","SP",80.1774213836478,1016.09959119497,20.4556918238994,0.64372641509434,65.0183176100629,47.8572027972028,87.4013240634322
"721","2011-8","SP",78.463961352657,1015.18223832528,21.7148148148148,0.831819645732689,75.1835104669887,39.406925566343,87.4012917692021
"722","2011-9","SP",78.1852120141343,1017.88219081272,20.4938339222615,0.839588014981273,63.6848409893993,38.3628804347826,87.4012594749721
"723","2012-1","SP",82.7655411954766,1011.61936995153,24.7740387722132,0.579676375404531,70.8491922455573,27.5453821138211,87.4011302980519
"724","2012-10","SP",75.4651079136691,1013.53949640288,24.3744784172662,0.676726618705036,63.4767985611511,33.9994311926606,87.4008396499814
"725","2012-11","SP",86.1998193760263,1012.0263546798,22.7577175697865,0.660246305418719,67.7610509031199,20.6612850082372,87.4008073557513
"726","2012-12","SP",77.6770892857143,1009.453375,27.7154821428571,0.703089285714286,63.7870892857143,32.4504659498208,87.4007750615213
"727","2012-2","SP",72.7206736842105,1011.56658947368,27.4998315789474,0.809873684210526,59.745747368421,33.8729530201342,87.4010980038218
"728","2012-3","SP",79.6861675579323,1013.05721925134,25.6063992869875,0.811515151515152,72.0821033868093,29.7710733452594,87.4010657095917
"729","2012-4","SP",83.6224050632911,1013.11257911392,24.452167721519,0.696930379746835,70.1171993670886,34.323367003367,87.4010334153617
"730","2012-5","SP",83.0710834553441,1017.67288433382,21.6435724743777,0.655680819912152,68.2973499267936,34.1112445095168,87.4010011211316
"731","2012-6","SP",84.8821248142645,1017.00184249629,22.1070133729569,0.532362555720654,80.2998662704309,31.8505462822458,87.4009688269016
"732","2012-7","SP",80.2560157480315,1018.10256692913,21.034188976378,0.539354330708661,64.9444724409449,34.309381933439,87.4009365326715
